gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000053108	FSTL4	17	NA	0.10030319488158916	4.479437700711077e-17
ENSG00000053254	FOXN3	3	NA	0.031074750555437212	4.424459068431768e-06
ENSG00000053371	AKR7A2	44	NA	0.111714291489765	5.982991844335018e-19
ENSG00000053372	MRTO4	13	NA	0.06140377177851359	7.830923426062083e-11
ENSG00000053501	USE1	9	NA	0.09794822490817111	1.0849824616193506e-16
ENSG00000053524	MCF2L2	2	NA	0.05400625307817338	1.1459162346236241e-09
ENSG00000053770	AP5M1	14	NA	0.022048174476913634	0.00011445900064624893
ENSG00000053900	ANAPC4	23	NA	0.10643395916834626	4.434762941952546e-18
ENSG00000053918	KCNQ1	10	NA	0.023127862644435337	7.746407084753802e-05
ENSG00000054148	PHPT1	3	NA	0.03326868308524303	2.010796750883321e-06
ENSG00000054179	ENTPD2	20	NA	0.10029261789689342	4.497291450311128e-17
ENSG00000054219	LY75	35	NA	0.3749659153944273	3.413152504716064e-70
ENSG00000054277	OPN3	20	NA	0.12024490516504949	2.2991861339575584e-20
ENSG00000054282	SDCCAG8	8	NA	0.3011117082798086	6.03569428377391e-54
ENSG00000054356	PTPRN	24	NA	0.2519915791710536	4.694178805675323e-44
ENSG00000054523	KIF1B	12	NA	0.12209255440625855	1.1307820745130205e-20
ENSG00000054598	FOXC1	10	NA	0.14471717826502786	1.6983820922979604e-24
ENSG00000054611	TBC1D22A	15	NA	0.01957838733044263	0.0002802152790441771
ENSG00000054654	SYNE2	15	NA	0.024600839853167644	4.551183068369265e-05
ENSG00000054793	ATP9A	23	NA	0.2797825313828898	1.4361025301735351e-49
ENSG00000054965	FAM168A	10	NA	0.06741859236800378	8.746389522024406e-12
ENSG00000054967	RELT	16	NA	0.05597911436787363	5.609364597823455e-10
ENSG00000054983	GALC	6	NA	0.011176517870687767	0.00616189985555338
ENSG00000055130	CUL1	18	NA	0.03193706668965053	3.24511449856122e-06
ENSG00000055147	FAM114A2	5	NA	0.05542555024943782	6.854911476068863e-10
ENSG00000055163	CYFIP2	15	NA	0.019553713533845905	0.00028273834878029093
ENSG00000055208	TAB2	14	NA	0.013235413677784755	0.0028616651543411846
ENSG00000055211	GINM1	22	NA	0.2350126231676572	8.75557139320547e-41
ENSG00000055332	EIF2AK2	12	NA	0.14370366631697118	2.531157649352059e-24
ENSG00000055950	MRPL43	7	NA	0.10913294927819571	1.5950680235551697e-18
ENSG00000055955	ITIH4	21	NA	0.454949222721427	4.261676028350486e-90
ENSG00000056558	TRAF1	21	NA	0.12233162291197415	1.0314732102232675e-20
ENSG00000056736	IL17RB	8	NA	0.08575412603923445	1.0260082287936398e-14
ENSG00000056972	TRAF3IP2	23	NA	0.044883847601731794	3.0851015650508556e-08
ENSG00000057019	DCBLD2	18	NA	0.01362354297612179	0.002478716166158751
ENSG00000057252	SOAT1	12	NA	0.2885172829069846	2.402225992666989e-51
ENSG00000057294	PKP2	18	NA	0.03307961391832849	2.152183567933547e-06
ENSG00000057608	GDI2	12	NA	0.27994413494220394	1.3320182890228777e-49
ENSG00000057663	ATG5	16	NA	0.019893947339867345	0.0002498735563912949
ENSG00000057704	TMCC3	20	NA	0.10800130232365188	2.4497741094601377e-18
ENSG00000057757	PITHD1	8	NA	0.01644438946882547	0.0008783518465944513
ENSG00000058056	USP13	4	NA	0.015807415895800158	0.0011092237117031006
ENSG00000058063	ATP11B	11	NA	0.02079022287694371	0.00018051275899563072
ENSG00000058453	CROCC	27	NA	0.2788787158556613	2.186745430489633e-49
ENSG00000058729	RIOK2	21	NA	0.03497808248167674	1.0878498706198467e-06
ENSG00000058799	YIPF1	21	NA	0.06404609869556295	2.993135507175208e-11
ENSG00000059122	FLYWCH1	72	NA	0.7449311626874089	2.3805757081910053e-200
ENSG00000059145	UNKL	9	NA	0.08617730233376365	8.769193375603947e-15
ENSG00000059377	TBXAS1	29	NA	0.09542622038342069	2.7919531847215065e-16
ENSG00000059378	PARP12	17	NA	0.017681445397448876	0.0005589429926934772
ENSG00000059573	ALDH18A1	5	NA	0.023456936584359916	6.878083709133314e-05
ENSG00000059588	TARBP1	18	NA	0.07881562838830379	1.3352501216751294e-13
ENSG00000059691	GATB	17	NA	0.13563347676354484	5.974203428999187e-23
ENSG00000059758	CDK17	15	NA	0.010062246693518887	0.009371742389077186
ENSG00000059804	SLC2A3	15	NA	0.016577919218679953	0.000836463565157144
ENSG00000060069	CTDP1	38	NA	0.5884404008239977	6.677587007213939e-131
ENSG00000060138	YBX3	6	NA	0.06898283399825728	4.937866011104724e-12
ENSG00000060140	STYK1	43	NA	0.03563673975443107	8.585553638559754e-07
ENSG00000060491	OGFR	4	NA	0.0837843824810266	2.1291951806533238e-14
ENSG00000060558	GNA15	19	NA	0.018320353849762317	0.0004428187449440449
ENSG00000060642	PIGV	7	NA	0.15159883189408344	1.117651663298433e-25
ENSG00000060749	QSER1	34	NA	0.0742825813345172	7.079610989351885e-13
ENSG00000060762	MPC1	4	NA	0.1265071816643886	2.063405931027949e-21
ENSG00000060971	ACAA1	12	NA	0.013790112244649905	0.00233068931658579
ENSG00000060982	BCAT1	14	NA	0.29510358607483944	1.0634518576903695e-52
ENSG00000061273	HDAC7	2	NA	0.047745299085006666	1.099973009697534e-08
ENSG00000061337	LZTS1	11	NA	0.1268925651409073	1.7779811379091763e-21
ENSG00000061676	NCKAP1	12	NA	0.026563927108154604	2.2427018602674875e-05
ENSG00000061936	SFSWAP	21	NA	0.1234607482516898	6.679985903351664e-21
ENSG00000061938	TNK2	19	NA	0.05750800396801307	3.22273555600111e-10
ENSG00000062194	GPBP1	12	NA	0.022705895975212304	9.022713149616651e-05
ENSG00000062282	DGAT2	8	NA	0.06584321684272232	1.5544696048380138e-11
ENSG00000062650	WAPL	9	NA	0.03599486251094119	7.548709808517029e-07
ENSG00000063046	EIF4B	15	NA	0.036233739073986596	6.927688061827633e-07
ENSG00000063127	SLC6A16	1	NA	0.04751191834533975	1.1965572027110605e-08
ENSG00000063169	BICRA	11	NA	0.036983747307755804	5.290787896535965e-07
ENSG00000063176	SPHK2	36	NA	0.039304320851618	2.2973552591831038e-07
ENSG00000063180	CA11	17	NA	0.026438231612726504	2.346591919825747e-05
ENSG00000063245	EPN1	24	NA	0.1104932335347563	9.517052426072323e-19
ENSG00000063322	MED29	4	NA	0.01905225188273699	0.00033926847003182584
ENSG00000063438	AHRR	14	NA	0.05715763169920027	3.659349441853157e-10
ENSG00000063761	ADCK1	21	NA	0.40786110842067247	4.706249697520443e-78
ENSG00000063854	HAGH	11	NA	0.04541832732788497	2.5447923228345735e-08
ENSG00000063978	RNF4	18	NA	0.013290492964215181	0.0028038702817012656
ENSG00000064012	CASP8	27	NA	0.38176103781847753	8.78371131671572e-72
ENSG00000064115	TM7SF3	27	NA	0.23502905510644836	8.692680086733439e-41
ENSG00000064201	TSPAN32	13	NA	0.09472153776443312	3.6343507400922605e-16
ENSG00000064225	ST3GAL6	1	NA	0.013587732656273301	0.0025117631178003664
ENSG00000064270	ATP2C2	33	NA	0.24869856657047815	2.0491069795243552e-43
ENSG00000064300	NGFR	17	NA	0.010906432064354299	0.006818985076974668
ENSG00000064313	TAF2	4	NA	0.08228823139454117	3.704024068718285e-14
ENSG00000064393	HIPK2	6	NA	0.03203562632030344	3.132158556457778e-06
ENSG00000064419	TNPO3	14	NA	0.373622134932728	7.0056965711864e-70
ENSG00000064490	RFXANK	18	NA	0.10102773388753063	3.4106932069103785e-17
ENSG00000064547	LPAR2	17	NA	0.24768176353388058	3.2257152370413008e-43
ENSG00000064601	CTSA	26	NA	0.06260516923512705	5.058254847610289e-11
ENSG00000064607	SUGP2	10	NA	0.023254693574976774	7.39942257633092e-05
ENSG00000064652	SNX24	14	NA	0.02196805514253335	0.00011782594355151153
ENSG00000064666	CNN2	17	NA	0.43242603481494524	3.2665578238007383e-84
ENSG00000064687	ABCA7	47	NA	0.5077405419356692	6.741574100678346e-105
ENSG00000064703	DDX20	6	NA	0.08194285004194872	4.2085977328034244e-14
ENSG00000064726	BTBD1	5	NA	0.023769835519275553	6.143131536058152e-05
ENSG00000064886	CHI3L2	14	NA	0.3882662860598956	2.5448140523799193e-73
ENSG00000064932	SBNO2	11	NA	0.06423843478784703	2.7905598519680555e-11
ENSG00000064933	PMS1	9	NA	0.03526805562896868	9.8019238290689e-07
ENSG00000064989	CALCRL	4	NA	0.03270801777969375	2.4597000760835376e-06
ENSG00000064999	ANKS1A	9	NA	0.01898700096360192	0.0003474158481191439
ENSG00000065000	AP3D1	10	NA	0.022841820372460263	8.590080326181164e-05
ENSG00000065029	ZNF76	7	NA	0.12211270428259945	1.1220560807530916e-20
ENSG00000065060	UHRF1BP1	26	NA	0.4149792662349763	8.216129488429129e-80
ENSG00000065154	OAT	20	NA	0.056206649775080386	5.165452305228001e-10
ENSG00000065183	WDR3	10	NA	0.012156978839047799	0.004271775480116885
ENSG00000065268	WDR18	32	NA	0.4155024630946356	6.0899298155248665e-80
ENSG00000065308	TRAM2	29	NA	0.09265179136005852	7.876657395718511e-16
ENSG00000065357	DGKA	17	NA	0.03919399537525038	2.3903187610542396e-07
ENSG00000065361	ERBB3	7	NA	0.011425072463777953	0.0056141996224240475
ENSG00000065413	ANKRD44	9	NA	0.06610548343413725	1.4126170455772756e-11
ENSG00000065427	KARS	13	NA	0.019955610888590224	0.0002443418390647574
ENSG00000065457	ADAT1	35	NA	0.15232698951772264	8.37020869458966e-26
ENSG00000065485	PDIA5	17	NA	0.02160878935798397	0.00013418923523837592
ENSG00000065526	SPEN	10	NA	0.026350462451341115	2.4219809889764014e-05
ENSG00000065548	ZC3H15	12	NA	0.046691964350425656	1.6081289983038582e-08
ENSG00000065600	PACC1	5	NA	0.054708920558046076	8.885855796380778e-10
ENSG00000065613	SLK	7	NA	0.04910379971160394	6.73806829290468e-09
ENSG00000065615	CYB5R4	23	NA	0.010681166130578434	0.0074214015361138514
ENSG00000065618	COL17A1	6	NA	0.14102257248168046	7.257505939408311e-24
ENSG00000065621	GSTO2	31	NA	0.10027174494934547	4.532733094251306e-17
ENSG00000065665	SEC61A2	13	NA	0.1323791638435042	2.1210018566189233e-22
ENSG00000065675	PRKCQ	7	NA	0.014325133423605627	0.0019130085462472645
ENSG00000065717	TLE2	37	NA	0.032821949949545175	2.361011457511058e-06
ENSG00000065802	ASB1	24	NA	0.18613966905012838	9.448013473887704e-32
ENSG00000065809	FAM107B	40	NA	0.09043643464185319	1.7995599953797446e-15
ENSG00000065882	TBC1D1	15	NA	0.09377940135406196	5.169099091499806e-16
ENSG00000065883	CDK13	2	NA	0.013014293698642505	0.003106098272762969
ENSG00000065911	MTHFD2	4	NA	0.05943341241072329	1.6023887974919592e-10
ENSG00000065970	FOXJ2	7	NA	0.22780641228316284	2.036966657208994e-39
ENSG00000065989	PDE4A	19	NA	0.014908805700108987	0.00154298172498895
ENSG00000066027	PPP2R5A	10	NA	0.3315985309860389	1.951085227530024e-60
ENSG00000066084	DIP2B	25	NA	0.18075658227872377	8.667247604238414e-31
ENSG00000066117	SMARCD1	9	NA	0.02284900234525592	8.567808748437082e-05
ENSG00000066136	NFYC	7	NA	0.015361177661018466	0.001306607148427319
ENSG00000066185	ZMYND12	17	NA	0.03589165581495355	7.833958819331218e-07
ENSG00000066230	SLC9A3	41	NA	0.2482250004489052	2.5314924005293046e-43
ENSG00000066294	CD84	26	NA	0.04232051379980948	7.763452877416529e-08
ENSG00000066379	ZNRD1	53	NA	0.20189566183576865	1.325044035352941e-34
ENSG00000066427	ATXN3	34	NA	0.21867846778332795	1.0528128782630669e-37
ENSG00000066455	GOLGA5	7	NA	0.010308189792461396	0.008540719026568694
ENSG00000066583	ISOC1	7	NA	0.08361444944519131	2.2674770681483805e-14
ENSG00000066654	THUMPD1	4	NA	0.056083081195922244	5.401991983525147e-10
ENSG00000066697	MSANTD3	25	NA	0.05350802783164412	1.3722760564154246e-09
ENSG00000066735	KIF26A	9	NA	0.08436234833972142	1.7188579062572142e-14
ENSG00000066827	ZFAT	18	NA	0.024067087839523296	5.5179939117219626e-05
ENSG00000066855	MTFR1	6	NA	0.07060491696091466	2.7273774967735996e-12
ENSG00000066923	STAG3	20	NA	0.01551076692587744	0.0012367733589232434
ENSG00000066926	FECH	25	NA	0.01728713931217888	0.000645456326769045
ENSG00000066933	MYO9A	9	NA	0.020069291841381322	0.00023446426309771588
ENSG00000067057	PFKP	24	NA	0.32461608337968284	6.343142963024147e-59
ENSG00000067064	IDI1	4	NA	0.019586436447617848	0.0002793971058265006
ENSG00000067141	NEO1	20	NA	0.07171423797257831	1.8165628123256247e-12
ENSG00000067167	TRAM1	20	NA	0.05524260280023323	7.324483175566384e-10
ENSG00000067182	TNFRSF1A	10	NA	0.020905143203001658	0.00017314779203039612
ENSG00000067208	EVI5	9	NA	0.07132776242107926	2.09294238435004e-12
ENSG00000067221	STOML1	8	NA	0.2134296552681358	9.97132440286295e-37
ENSG00000067225	PKM	3	NA	0.02537951513854331	3.4367867722407495e-05
ENSG00000067334	DNTTIP2	2	NA	0.03333552304302033	1.9630686424961676e-06
ENSG00000067533	RRP15	6	NA	0.054394788263707625	9.955982684302355e-10
ENSG00000067596	DHX8	7	NA	0.01780602252769352	0.0005341144723432886
ENSG00000067606	PRKCZ	11	NA	0.06652867035239998	1.2104596584203125e-11
ENSG00000067704	IARS2	10	NA	0.02154233210261012	0.0001374573401530899
ENSG00000067715	SYT1	4	NA	0.06275540557815507	4.789088945666655e-11
ENSG00000067836	ROGDI	4	NA	0.2618001885449598	5.606450053822341e-46
ENSG00000068028	RASSF1	19	NA	0.01828161660673965	0.0004491112442323843
ENSG00000068079	IFI35	27	NA	0.026579218651432153	2.2303816173441077e-05
ENSG00000068097	HEATR6	19	NA	0.2651775106606674	1.2044192128722358e-46
ENSG00000068120	COASY	6	NA	0.048755872599175396	7.63943785006118e-09
ENSG00000068489	PRR11	17	NA	0.03531574494716466	9.63536500088568e-07
ENSG00000068615	REEP1	11	NA	0.06670244466423401	1.1360598818132909e-11
ENSG00000068654	POLR1A	43	NA	0.10800843932664633	2.443157478712283e-18
ENSG00000068745	IP6K2	39	NA	0.057143975609311046	3.67751361903436e-10
ENSG00000068784	SRBD1	37	NA	0.08541691053602912	1.1627102482583143e-14
ENSG00000068878	PSME4	3	NA	0.015660944681396474	0.0011704517381232254
ENSG00000068903	SIRT2	22	NA	0.03204469388741955	3.1219662306389144e-06
ENSG00000068912	ERLEC1	16	NA	0.012028435553681249	0.004481408106270949
ENSG00000069011	PITX1	39	NA	0.049577358914425135	5.679437041682339e-09
ENSG00000069020	MAST4	7	NA	0.085706237256743	1.0443980689702157e-14
ENSG00000069188	SDK2	8	NA	0.3419283987365879	1.0578276378083046e-62
ENSG00000069248	NUP133	1	NA	0.03517517811259651	1.0134614570264248e-06
ENSG00000069275	NUCKS1	21	NA	0.07186293929390997	1.7202031915723787e-12
ENSG00000069424	KCNAB2	16	NA	0.10920528575495214	1.5518883098711806e-18
ENSG00000069482	GAL	4	NA	0.21797105083868568	1.4266576758102975e-37
ENSG00000069493	CLEC2D	33	NA	0.1479787236775568	4.689009885238074e-25
ENSG00000069696	DRD4	5	NA	0.02185634208906705	0.00012268719634091056
ENSG00000069849	ATP1B3	3	NA	0.04513105728997049	2.8222586764170974e-08
ENSG00000069869	NEDD4	31	NA	0.11530874145433187	1.5207551554019416e-19
ENSG00000069943	PIGB	13	NA	0.01713869525067201	0.0006814162920963907
ENSG00000069966	GNB5	11	NA	0.04385096862230501	4.4751620093010386e-08
ENSG00000069974	RAB27A	5	NA	0.019934669482613132	0.0002462065127358932
ENSG00000069998	HDHD5	36	NA	0.055969937525597466	5.628046051606307e-10
ENSG00000070018	LRP6	29	NA	0.08991208421429367	2.1876997657878307e-15
ENSG00000070019	GUCY2C	13	NA	0.051595443684250154	2.7400826283971757e-09
ENSG00000070047	PHRF1	19	NA	0.044058878616248805	4.152382896008817e-08
ENSG00000070061	ELP1	13	NA	0.07325001493851713	1.0342914572091075e-12
ENSG00000070081	NUCB2	6	NA	0.10857906659967759	1.9679440959487153e-18
ENSG00000070087	PFN2	15	NA	0.049204882024770163	6.496692698591176e-09
ENSG00000070190	DAPP1	27	NA	0.14925439389079664	2.8308115110470764e-25
ENSG00000070269	TMEM260	16	NA	0.025353393745931523	3.46930861001122e-05
ENSG00000070371	CLTCL1	16	NA	0.2042375515305	4.93742927295935e-35
ENSG00000070404	FSTL3	24	NA	0.07451289378852098	6.505323123960707e-13
ENSG00000070423	RNF126	10	NA	0.09734294433812667	1.3615375908117285e-16
ENSG00000070444	MNT	47	NA	0.10108609581274093	3.3365942127539685e-17
ENSG00000070476	ZXDC	43	NA	0.1717967547440207	3.3615920331024766e-29
ENSG00000070495	JMJD6	49	NA	0.17627746968125427	5.421861689947586e-30
ENSG00000070526	ST6GALNAC1	19	NA	0.1706433512596692	5.368508857228135e-29
ENSG00000070540	WIPI1	15	NA	0.18786437469594988	4.6307167583975527e-32
ENSG00000070610	GBA2	2	NA	0.25534667279346224	1.0390461066064558e-44
ENSG00000070614	NDST1	18	NA	0.40926637668516275	2.1246153266950071e-78
ENSG00000070669	ASNS	18	NA	0.1857201230459943	1.1235161049497187e-31
ENSG00000070718	AP3M2	14	NA	0.10295289050751193	1.651536895113161e-17
ENSG00000070729	CNGB1	5	NA	0.013519473216244873	0.002575995732574728
ENSG00000070731	ST6GALNAC2	37	NA	0.27367302337286953	2.4390234177698515e-48
ENSG00000070759	TESK2	12	NA	0.14627997396626735	9.17189848517223e-25
ENSG00000070831	CDC42	5	NA	0.15836396653301482	7.545794123066904e-27
ENSG00000070882	OSBPL3	36	NA	0.020195903168550623	0.00022393467162844564
ENSG00000070950	RAD18	32	NA	0.03460068890195472	1.2458638553108417e-06
ENSG00000071051	NCK2	31	NA	0.040077950200469455	1.739448695655554e-07
ENSG00000071189	SNX13	11	NA	0.03930564709941959	2.296259990514357e-07
ENSG00000071242	RPS6KA2	13	NA	0.16348998717780752	9.654949338321636e-28
ENSG00000071243	ING3	11	NA	0.03336420421588914	1.942937428155945e-06
ENSG00000071246	VASH1	26	NA	0.5829891885916622	5.436253485009604e-129
ENSG00000071462	BUD23	24	NA	0.08888061432199922	3.2116115390530268e-15
ENSG00000071537	SEL1L	1	NA	0.029913025032744213	6.718648402543787e-06
ENSG00000071575	TRIB2	8	NA	0.06946139238608488	4.144933939039633e-12
ENSG00000071626	DAZAP1	4	NA	0.011786616955792055	0.004904532390530753
ENSG00000071794	HLTF	21	NA	0.010033941701823373	0.009472540678309192
ENSG00000071894	CPSF1	34	NA	0.7155899170951158	1.511562979034548e-184
ENSG00000071967	CYBRD1	15	NA	0.3796580312241482	2.7380981818251865e-71
ENSG00000072042	RDH11	15	NA	0.04321294014234164	5.630710941662218e-08
ENSG00000072062	PRKACA	8	NA	0.024608951528817136	4.537882627844917e-05
ENSG00000072071	ADGRL1	9	NA	0.06319192534706092	4.085429283408027e-11
ENSG00000072110	ACTN1	16	NA	0.01024053404075323	0.008761525053515682
ENSG00000072163	LIMS2	25	NA	0.15133142649980447	1.24278122305137e-25
ENSG00000072210	ALDH3A2	5	NA	0.06765834222521915	8.012966808987639e-12
ENSG00000072274	TFRC	12	NA	0.015776649723861298	0.0011218107165568414
ENSG00000072310	SREBF1	6	NA	0.1595252024061789	4.741024498709426e-27
ENSG00000072364	AFF4	10	NA	0.03873914406311065	2.8149981681810274e-07
ENSG00000072401	UBE2D1	7	NA	0.09295875351071517	7.023670196024125e-16
ENSG00000072518	MARK2	13	NA	0.014596162445981758	0.001731173813199094
ENSG00000072609	CHFR	26	NA	0.04608098177286643	2.0042730681875045e-08
ENSG00000072682	P4HA2	20	NA	0.024880010196396476	4.1151486426679914e-05
ENSG00000072694	FCGR2B	25	NA	0.3696306447522382	5.877161038623075e-69
ENSG00000072736	NFATC3	15	NA	0.0901409113807985	2.008984738012204e-15
ENSG00000072756	TRNT1	28	NA	0.0698587744616113	3.5840110235567225e-12
ENSG00000072778	ACADVL	7	NA	0.1824415690262407	4.33759758069134e-31
ENSG00000072786	STK10	19	NA	0.049810422450176854	5.22114878879772e-09
ENSG00000072818	ACAP1	5	NA	0.2586800991282986	2.3070642002790456e-45
ENSG00000072840	EVC	24	NA	0.04125526620676794	1.1389564121668782e-07
ENSG00000072858	SIDT1	24	NA	0.08411411094182762	1.88442571755811e-14
ENSG00000072864	NDE1	10	NA	0.24951889071732888	1.4203349898165953e-43
ENSG00000072952	MRVI1	17	NA	0.05522715365474391	7.365577019784939e-10
ENSG00000072958	AP1M1	13	NA	0.14440299230492104	1.922089335622209e-24
ENSG00000073008	PVR	18	NA	0.10334150630197175	1.4263918485393308e-17
ENSG00000073050	XRCC1	38	NA	0.11474651606660914	1.8847250697465437e-19
ENSG00000073060	SCARB1	14	NA	0.06416277247718377	2.8685641972618068e-11
ENSG00000073111	MCM2	14	NA	0.020659502135114086	0.00018927369043031177
ENSG00000073150	PANX2	20	NA	0.03878056478442638	2.773388980403059e-07
ENSG00000073169	SELENOO	8	NA	0.07834933148220573	1.5856703040698202e-13
ENSG00000073331	ALPK1	22	NA	0.053897011270201745	1.192121659327992e-09
ENSG00000073350	LLGL2	9	NA	0.06510631914594338	2.033781121733304e-11
ENSG00000073536	NLE1	9	NA	0.1857573170589986	1.1063961850262936e-31
ENSG00000073578	SDHA	35	NA	0.22230590064902966	2.2070665879563873e-38
ENSG00000073584	SMARCE1	7	NA	0.03645581767234739	6.396246153986213e-07
ENSG00000073605	GSDMB	5	NA	0.42727016761335945	6.736097751295698e-83
ENSG00000073614	KDM5A	7	NA	0.2439848791491837	1.670716897740298e-42
ENSG00000073670	ADAM11	31	NA	0.047818894191415155	1.0711614399480726e-08
ENSG00000073711	PPP2R3A	10	NA	0.01896504481203595	0.0003502013580177094
ENSG00000073712	FERMT2	6	NA	0.03143275080091874	3.89012874695417e-06
ENSG00000073737	DHRS9	14	NA	0.269911106329611	1.3789250582354067e-47
ENSG00000073803	MAP3K13	15	NA	0.23862376984785685	1.78920109219004e-41
ENSG00000073849	ST6GAL1	23	NA	0.013649882637274265	0.00245469022832843
ENSG00000073861	TBX21	5	NA	0.012025808106979945	0.004485800298429874
ENSG00000073910	FRY	2	NA	0.029082276692509276	9.058547055098478e-06
ENSG00000073921	PICALM	9	NA	0.023326301823282464	7.210447653176054e-05
ENSG00000073969	NSF	18	NA	0.0447002829778349	3.295969664171619e-08
ENSG00000074054	CLASP1	26	NA	0.025646964620000445	3.120884156249518e-05
ENSG00000074201	CLNS1A	14	NA	0.012001589636922938	0.004526491731932675
ENSG00000074219	TEAD2	19	NA	0.0562184811218604	5.143353990883052e-10
ENSG00000074266	EED	16	NA	0.06032777187932149	1.1579136550715103e-10
ENSG00000074356	NCBP3	14	NA	0.13906924292447134	1.5604002664598823e-23
ENSG00000074370	ATP2A3	5	NA	0.0570706528949415	3.7765913383121395e-10
ENSG00000074416	MGLL	5	NA	0.01818217900276216	0.0004656790243259843
ENSG00000074590	NUAK1	28	NA	0.037716322527473124	4.0659672530038814e-07
